SampleID,Tissues,Description,EXTEND Scores
GTEX-1CB4J-2226-SM-7EWF5,Esophagus_Muscularis,Esophagus_Muscularis,0.540082355
GTEX-13RTK-0626-SM-5Q5EK,Esophagus_Muscularis,Esophagus_Muscularis,0.540199714
GTEX-YB5E-0826-SM-4VDRZ,Esophagus_Muscularis,Esophagus_Muscularis,0.540310129
GTEX-111YS-1026-SM-5GZYE,Esophagus_Muscularis,Esophagus_Muscularis,0.540591378
GTEX-13O21-0826-SM-5J2NU,Esophagus_Muscularis,Esophagus_Muscularis,0.541854692
GTEX-139YR-1626-SM-5IJGK,Esophagus_Muscularis,Esophagus_Muscularis,0.542939156
GTEX-18QFQ-1126-SM-72D6R,Esophagus_Muscularis,Esophagus_Muscularis,0.543380021
GTEX-OOBK-0726-SM-3LK5Q,Esophagus_Muscularis,Esophagus_Muscularis,0.543401326
GTEX-15G1A-0526-SM-7KUKM,Esophagus_Muscularis,Esophagus_Muscularis,0.544090635
GTEX-13O3P-1326-SM-5K7Y8,Esophagus_Muscularis,Esophagus_Muscularis,0.544381431
GTEX-117YX-1826-SM-5H12K,Esophagus_Muscularis,Esophagus_Muscularis,0.544756263
GTEX-P4QS-0726-SM-3NMCZ,Esophagus_Muscularis,Esophagus_Muscularis,0.544950488
GTEX-ZG7Y-1326-SM-4WWBL,Esophagus_Muscularis,Esophagus_Muscularis,0.545400155
GTEX-14BIM-1226-SM-5SIBC,Esophagus_Muscularis,Esophagus_Muscularis,0.545767322
GTEX-X15G-0926-SM-4PQZE,Esophagus_Muscularis,Esophagus_Muscularis,0.547380601
GTEX-OIZH-0726-SM-3NB1I,Esophagus_Muscularis,Esophagus_Muscularis,0.547732095
GTEX-14PJ5-0626-SM-6LLIJ,Esophagus_Muscularis,Esophagus_Muscularis,0.548412484
GTEX-Y3I4-1026-SM-4TT2C,Esophagus_Muscularis,Esophagus_Muscularis,0.548905193
GTEX-ZLFU-1026-SM-5EQMZ,Esophagus_Muscularis,Esophagus_Muscularis,0.549995343
GTEX-QLQ7-1026-SM-447BB,Esophagus_Muscularis,Esophagus_Muscularis,0.550083803
GTEX-ZDYS-0926-SM-4WWCS,Esophagus_Muscularis,Esophagus_Muscularis,0.551334023
GTEX-P4PQ-0726-SM-3NMCR,Esophagus_Muscularis,Esophagus_Muscularis,0.553250655
GTEX-YJ8A-1226-SM-5IFHH,Esophagus_Muscularis,Esophagus_Muscularis,0.554328304
GTEX-1B996-1626-SM-7DHLZ,Esophagus_Muscularis,Esophagus_Muscularis,0.554902569
GTEX-S341-0426-SM-4AD5L,Esophagus_Muscularis,Esophagus_Muscularis,0.555236924
GTEX-13111-0926-SM-5DUVQ,Esophagus_Muscularis,Esophagus_Muscularis,0.556407671
GTEX-12WSL-1326-SM-5LZVW,Esophagus_Muscularis,Esophagus_Muscularis,0.557491054
GTEX-13W3W-1726-SM-5LU4A,Esophagus_Muscularis,Esophagus_Muscularis,0.55773614
GTEX-11DXX-1026-SM-5H11E,Esophagus_Muscularis,Esophagus_Muscularis,0.558474001
GTEX-QDVJ-0826-SM-48U1S,Esophagus_Muscularis,Esophagus_Muscularis,0.558504653
GTEX-YB5K-0726-SM-5LU8R,Esophagus_Muscularis,Esophagus_Muscularis,0.559324355
GTEX-1C2JI-1226-SM-7DHM2,Esophagus_Muscularis,Esophagus_Muscularis,0.559388256
GTEX-QDVN-1126-SM-48TZ7,Esophagus_Muscularis,Esophagus_Muscularis,0.560278676
GTEX-Y5V6-1126-SM-4VDTD,Esophagus_Muscularis,Esophagus_Muscularis,0.56124234
GTEX-13CF3-1526-SM-5J2NB,Esophagus_Muscularis,Esophagus_Muscularis,0.561620858
GTEX-SNOS-0726-SM-4DM5Z,Esophagus_Muscularis,Esophagus_Muscularis,0.564061407
GTEX-WRHK-0426-SM-4MVOG,Esophagus_Muscularis,Esophagus_Muscularis,0.564410669
GTEX-XBED-0926-SM-48TCE,Esophagus_Muscularis,Esophagus_Muscularis,0.564450058
GTEX-178AV-0926-SM-793BK,Esophagus_Muscularis,Esophagus_Muscularis,0.566190994
GTEX-11TT1-0426-SM-5EGI9,Esophagus_Muscularis,Esophagus_Muscularis,0.566307748
GTEX-Q2AH-1026-SM-48TZI,Esophagus_Muscularis,Esophagus_Muscularis,0.566367689
GTEX-17MFQ-0626-SM-793A7,Esophagus_Muscularis,Esophagus_Muscularis,0.569397624
GTEX-13O1R-1526-SM-5J1O7,Esophagus_Muscularis,Esophagus_Muscularis,0.570895905
GTEX-QLQW-0626-SM-447A6,Esophagus_Muscularis,Esophagus_Muscularis,0.571579013
GTEX-Y5LM-1126-SM-4VDT5,Esophagus_Muscularis,Esophagus_Muscularis,0.572250803
GTEX-ZTTD-1426-SM-4YCEX,Esophagus_Muscularis,Esophagus_Muscularis,0.575599014
GTEX-S3XE-0826-SM-4AD4U,Esophagus_Muscularis,Esophagus_Muscularis,0.576493915
GTEX-ZF2S-1126-SM-4WKHH,Esophagus_Muscularis,Esophagus_Muscularis,0.579395165
GTEX-O5YT-0726-SM-3MJHA,Esophagus_Muscularis,Esophagus_Muscularis,0.582093968
GTEX-18D9B-2126-SM-7LTAQ,Esophagus_Muscularis,Esophagus_Muscularis,0.584895674
GTEX-T8EM-0626-SM-4DM62,Esophagus_Muscularis,Esophagus_Muscularis,0.584997695
GTEX-13S86-0726-SM-5Q5DH,Esophagus_Muscularis,Esophagus_Muscularis,0.591671267
GTEX-QESD-0726-SM-4R1KQ,Esophagus_Muscularis,Esophagus_Muscularis,0.59987645
GTEX-RWS6-0726-SM-47JXI,Esophagus_Muscularis,Esophagus_Muscularis,0.610665162
GTEX-S4Z8-0726-SM-4GICB,Esophagus_Muscularis,Esophagus_Muscularis,0.612374004
GTEX-131XG-0926-SM-5LZW5,Esophagus_Muscularis,Esophagus_Muscularis,0.638218283
GTEX-OHPK-2326-SM-3MJH2,FallopianTube,FallopianTube,0.511769866
GTEX-SE5C-0926-SM-4BRUF,FallopianTube,FallopianTube,0.527496131
GTEX-U3ZN-1126-SM-4DXUL,FallopianTube,FallopianTube,0.542911744
GTEX-S32W-1326-SM-4AD5Q,FallopianTube,FallopianTube,0.545983629
GTEX-T6MO-1026-SM-4DM72,FallopianTube,FallopianTube,0.548237933
GTEX-S341-0826-SM-4AD73,FallopianTube,FallopianTube,0.559035057
GTEX-T5JW-0326-SM-4DM6J,FallopianTube,FallopianTube,0.57479346
GTEX-14C5O-1226-SM-664N3,Heart_AA,Heart_AtrialAppendage,0.097735569
GTEX-WHSE-0826-SM-4SOJU,Heart_AA,Heart_AtrialAppendage,0.109958802
GTEX-16XZZ-1026-SM-7DHKS,Heart_AA,Heart_AtrialAppendage,0.132587254
GTEX-18A67-1026-SM-731CE,Heart_AA,Heart_AtrialAppendage,0.140139586
GTEX-13NYS-1926-SM-5IJCB,Heart_AA,Heart_AtrialAppendage,0.143675267
GTEX-11GSP-1226-SM-5985M,Heart_AA,Heart_AtrialAppendage,0.148037551
GTEX-X8HC-1026-SM-46MWH,Heart_AA,Heart_AtrialAppendage,0.170168519
GTEX-13O61-0426-SM-5L3ET,Heart_AA,Heart_AtrialAppendage,0.176114191
GTEX-1B933-0826-SM-79OMW,Heart_AA,Heart_AtrialAppendage,0.177865139
GTEX-131XE-0526-SM-5K7YT,Heart_AA,Heart_AtrialAppendage,0.17890118
GTEX-11NV4-0826-SM-5BC4S,Heart_AA,Heart_AtrialAppendage,0.179919415
GTEX-12WSE-0926-SM-5S2VX,Heart_AA,Heart_AtrialAppendage,0.187500119
GTEX-1B932-1326-SM-79OM4,Heart_AA,Heart_AtrialAppendage,0.188375389
GTEX-WFON-0226-SM-3GIKR,Heart_AA,Heart_AtrialAppendage,0.19207815
GTEX-11WQK-0226-SM-5EQLI,Heart_AA,Heart_AtrialAppendage,0.196548335
GTEX-WYBS-1226-SM-3NM9N,Heart_AA,Heart_AtrialAppendage,0.197975025
GTEX-11O72-1026-SM-5986B,Heart_AA,Heart_AtrialAppendage,0.199258555
GTEX-14PII-1026-SM-5ZZVW,Heart_AA,Heart_AtrialAppendage,0.201122924
GTEX-18465-0726-SM-7LG4L,Heart_AA,Heart_AtrialAppendage,0.202382672
GTEX-1AX9K-0426-SM-73KUG,Heart_AA,Heart_AtrialAppendage,0.203833459
GTEX-111VG-0326-SM-5GZX7,Heart_AA,Heart_AtrialAppendage,0.21257554
GTEX-12WSC-1026-SM-5EQ5Y,Heart_AA,Heart_AtrialAppendage,0.212776894
GTEX-1CB4G-0726-SM-79OOJ,Heart_AA,Heart_AtrialAppendage,0.213144934
GTEX-11EMC-0826-SM-59862,Heart_AA,Heart_AtrialAppendage,0.215001031
GTEX-1E1VI-1426-SM-793CY,Heart_AA,Heart_AtrialAppendage,0.215548577
GTEX-14A5I-1026-SM-5Q5E3,Heart_AA,Heart_AtrialAppendage,0.215933738
GTEX-VUSG-0726-SM-3GIK1,Heart_AA,Heart_AtrialAppendage,0.21704339
GTEX-117YX-0626-SM-5EGJI,Heart_AA,Heart_AtrialAppendage,0.220114154
GTEX-132NY-1426-SM-5J1MJ,Heart_AA,Heart_AtrialAppendage,0.220282455
GTEX-14XAO-0926-SM-69LPZ,Heart_AA,Heart_AtrialAppendage,0.222664638
GTEX-132QS-0526-SM-5IJC7,Heart_AA,Heart_AtrialAppendage,0.224005733
GTEX-ZAK1-1126-SM-5PNXU,Heart_AA,Heart_AtrialAppendage,0.225770871
GTEX-WRHU-1026-SM-4E3ID,Heart_AA,Heart_AtrialAppendage,0.228196319
GTEX-13X6J-1226-SM-79OMF,Heart_AA,Heart_AtrialAppendage,0.228480551
GTEX-14C39-0726-SM-5RQIK,Heart_AA,Heart_AtrialAppendage,0.230854987
GTEX-12WSK-0526-SM-5CVNA,Heart_AA,Heart_AtrialAppendage,0.232415022
GTEX-13NYB-0326-SM-5IJDP,Heart_AA,Heart_AtrialAppendage,0.233358759
GTEX-13OW6-0926-SM-5L3GM,Heart_AA,Heart_AtrialAppendage,0.233950931
GTEX-14PHX-0626-SM-5YY8Z,Heart_AA,Heart_AtrialAppendage,0.235878945
GTEX-13OW7-1626-SM-5IJDH,Heart_AA,Heart_AtrialAppendage,0.237980948
GTEX-Y8E4-0426-SM-4V6GB,Heart_AA,Heart_AtrialAppendage,0.238175907
GTEX-ZAB4-0926-SM-5CVN4,Heart_AA,Heart_AtrialAppendage,0.23855479
GTEX-1445S-1226-SM-5O9BF,Heart_AA,Heart_AtrialAppendage,0.239236529
GTEX-13OVG-0426-SM-5KM2T,Heart_AA,Heart_AtrialAppendage,0.240855924
GTEX-11ZUS-0326-SM-5EQ4W,Heart_AA,Heart_AtrialAppendage,0.241329818
GTEX-WZTO-1226-SM-3NMAZ,Heart_AA,Heart_AtrialAppendage,0.242851221
GTEX-1BAJH-1026-SM-7EWEG,Heart_AA,Heart_AtrialAppendage,0.243969379
GTEX-WWYW-1126-SM-3NB2Q,Heart_AA,Heart_AtrialAppendage,0.2441681
GTEX-12WSA-1126-SM-5EGKU,Heart_AA,Heart_AtrialAppendage,0.244562795
GTEX-11EM3-0426-SM-5N9BZ,Heart_AA,Heart_AtrialAppendage,0.246286477
GTEX-ZE7O-0626-SM-57WCD,Heart_AA,Heart_AtrialAppendage,0.247461683
GTEX-14BIM-2726-SM-5Q5EG,Heart_AA,Heart_AtrialAppendage,0.247616942
GTEX-131XF-0426-SM-5HL7U,Heart_AA,Heart_AtrialAppendage,0.250560758
GTEX-11TUW-1126-SM-5EQKJ,Heart_AA,Heart_AtrialAppendage,0.253705067
GTEX-1477Z-1126-SM-5P9GK,Heart_AA,Heart_AtrialAppendage,0.254046449
GTEX-XQ3S-0526-SM-4BOQA,Heart_AA,Heart_AtrialAppendage,0.25593074
GTEX-14BMV-1026-SM-5SI6B,Heart_AA,Heart_AtrialAppendage,0.257009796
GTEX-ZPU1-0726-SM-5HL6O,Heart_AA,Heart_AtrialAppendage,0.258025578
GTEX-12WSI-0426-SM-5EQ5J,Heart_AA,Heart_AtrialAppendage,0.259025523
GTEX-1339X-0326-SM-5K7Z8,Heart_AA,Heart_AtrialAppendage,0.262143237
GTEX-13PVR-0926-SM-5S2RB,Heart_AA,Heart_AtrialAppendage,0.263076857
GTEX-1399T-0726-SM-5J1MH,Heart_AA,Heart_AtrialAppendage,0.268129034
GTEX-13FH7-0826-SM-5J2NW,Heart_AA,Heart_AtrialAppendage,0.27117003
GTEX-ZDXO-0426-SM-4WKF6,Heart_AA,Heart_AtrialAppendage,0.272843962
GTEX-15CHQ-1326-SM-6871Z,Heart_AA,Heart_AtrialAppendage,0.27306688
GTEX-11NUK-0926-SM-5HL57,Heart_AA,Heart_AtrialAppendage,0.279582955
GTEX-13NZ9-0126-SM-5K7XV,Heart_AA,Heart_AtrialAppendage,0.282112886
GTEX-1B8SF-1326-SM-7IGQJ,Heart_AA,Heart_AtrialAppendage,0.282673752
GTEX-ZF3C-1126-SM-57WEG,Heart_AA,Heart_AtrialAppendage,0.284630775
GTEX-183WM-0926-SM-718AN,Heart_AA,Heart_AtrialAppendage,0.285383714
GTEX-13N11-0726-SM-5L3DP,Heart_AA,Heart_AtrialAppendage,0.286285436
GTEX-ZDYS-0326-SM-5HL4W,Heart_AA,Heart_AtrialAppendage,0.287037064
GTEX-V1D1-0626-SM-4JBHN,Heart_AA,Heart_AtrialAppendage,0.288540854
GTEX-1B97J-0326-SM-7939H,Heart_AA,Heart_AtrialAppendage,0.289085366
GTEX-117XS-0726-SM-5H131,Heart_AA,Heart_AtrialAppendage,0.289626029
GTEX-WEY5-0226-SM-3GIKN,Heart_AA,Heart_AtrialAppendage,0.291610385
GTEX-131XG-0526-SM-5DUWF,Heart_AA,Heart_AtrialAppendage,0.292546769
GTEX-14BIN-2126-SM-793AX,Heart_AA,Heart_AtrialAppendage,0.307514494
GTEX-11ONC-1026-SM-5GU64,Heart_AA,Heart_AtrialAppendage,0.309433835
GTEX-16MT8-0826-SM-7KULO,Heart_AA,Heart_AtrialAppendage,0.319464207
GTEX-ZYFD-2026-SM-5E459,Heart_AA,Heart_AtrialAppendage,0.319742705
GTEX-13FHO-1226-SM-5L3EF,Heart_AA,Heart_AtrialAppendage,0.320148208
GTEX-1A32A-1326-SM-73KWW,Heart_AA,Heart_AtrialAppendage,0.331681333
GTEX-X4XX-1126-SM-3NMBY,Heart_AA,Heart_AtrialAppendage,0.33613006
GTEX-15SKB-0926-SM-7KUFC,Heart_AA,Heart_AtrialAppendage,0.336293601
GTEX-13NZA-0826-SM-5K7WS,Heart_AA,Heart_AtrialAppendage,0.337124441
GTEX-15D1Q-0426-SM-6AJ9G,Heart_AA,Heart_AtrialAppendage,0.339863111
GTEX-YECK-1226-SM-4W21G,Heart_AA,Heart_AtrialAppendage,0.341659648
GTEX-12584-1026-SM-59HK3,Heart_AA,Heart_AtrialAppendage,0.352279678
GTEX-W5X1-0826-SM-3GILN,Heart_AA,Heart_AtrialAppendage,0.35447455
GTEX-WI4N-0726-SM-3TW93,Heart_AA,Heart_AtrialAppendage,0.357201544
GTEX-Y5V5-0726-SM-4VBPY,Heart_AA,Heart_AtrialAppendage,0.362509247
GTEX-148VJ-1426-SM-5TDE3,Heart_AA,Heart_AtrialAppendage,0.363881581
GTEX-147JS-1326-SM-5SI6D,Heart_AA,Heart_AtrialAppendage,0.36766455
GTEX-11UD2-0926-SM-5CVL6,Heart_AA,Heart_AtrialAppendage,0.368264941
GTEX-1CB4I-1526-SM-7DHMY,Heart_AA,Heart_AtrialAppendage,0.370113186
GTEX-XXEK-2026-SM-4BRVE,Heart_AA,Heart_AtrialAppendage,0.37044886
GTEX-ZLFU-0326-SM-4WWBK,Heart_AA,Heart_AtrialAppendage,0.373472223
GTEX-18D9U-1426-SM-718BO,Heart_AA,Heart_AtrialAppendage,0.379070973
GTEX-147F4-1126-SM-5TDDE,Heart_AA,Heart_AtrialAppendage,0.379449398
GTEX-XLM4-2026-SM-4AT4X,Heart_AA,Heart_AtrialAppendage,0.383295954
GTEX-14PJ6-0626-SM-686Z6,Heart_AA,Heart_AtrialAppendage,0.383378131
GTEX-11DXZ-0326-SM-5EGH1,Heart_AA,Heart_AtrialAppendage,0.385197299
GTEX-111FC-0626-SM-5N9CU,Heart_AA,Heart_AtrialAppendage,0.385932183
GTEX-145LS-1326-SM-5Q5EP,Heart_AA,Heart_AtrialAppendage,0.385990072
GTEX-ZF29-0426-SM-4WKFN,Heart_AA,Heart_AtrialAppendage,0.387367598
GTEX-1C64O-0926-SM-79OLN,Heart_AA,Heart_AtrialAppendage,0.387914584
GTEX-1A8G6-1826-SM-73KY8,Heart_AA,Heart_AtrialAppendage,0.390713671
GTEX-13VXT-0726-SM-5SIAD,Heart_AA,Heart_AtrialAppendage,0.39232954
GTEX-15EU6-1326-SM-6PANG,Heart_AA,Heart_AtrialAppendage,0.39498456
GTEX-Y3IK-1026-SM-51MR7,Heart_AA,Heart_AtrialAppendage,0.395875987
GTEX-15RJE-0726-SM-7KUEG,Heart_AA,Heart_AtrialAppendage,0.39616025
GTEX-XPT6-0226-SM-4B65L,Heart_AA,Heart_AtrialAppendage,0.402592087
GTEX-V955-0826-SM-5SI82,Heart_AA,Heart_AtrialAppendage,0.404407539
GTEX-144GL-1026-SM-5O99R,Heart_AA,Heart_AtrialAppendage,0.404868836
GTEX-13FTW-0826-SM-5K7XR,Heart_AA,Heart_AtrialAppendage,0.405293888
GTEX-14PJM-0826-SM-6LLIW,Heart_AA,Heart_AtrialAppendage,0.407671012
GTEX-WL46-0726-SM-3LK5Z,Heart_AA,Heart_AtrialAppendage,0.409035484
GTEX-ZDTS-1226-SM-4WKGL,Heart_AA,Heart_AtrialAppendage,0.409554763
GTEX-Y114-0126-SM-4TT8K,Heart_AA,Heart_AtrialAppendage,0.409975009
GTEX-13S86-0326-SM-5SI6K,Heart_AA,Heart_AtrialAppendage,0.410061304
GTEX-132AR-1926-SM-5EGK5,Heart_AA,Heart_AtrialAppendage,0.411736079
GTEX-13CF2-0226-SM-5L3DV,Heart_AA,Heart_AtrialAppendage,0.416164984
GTEX-13U4I-0626-SM-5LU5L,Heart_AA,Heart_AtrialAppendage,0.416999368
GTEX-YJ8O-0826-SM-5CVM3,Heart_AA,Heart_AtrialAppendage,0.41733645
GTEX-WOFL-1226-SM-4OOST,Heart_AA,Heart_AtrialAppendage,0.417525772
GTEX-16GPK-1226-SM-7LTAU,Heart_AA,Heart_AtrialAppendage,0.418343386
GTEX-132Q8-1126-SM-5K7XS,Heart_AA,Heart_AtrialAppendage,0.419283939
GTEX-17JCI-0826-SM-7LT8W,Heart_AA,Heart_AtrialAppendage,0.419880153
GTEX-1313W-1126-SM-5EQ5U,Heart_AA,Heart_AtrialAppendage,0.420464188
GTEX-13PVQ-1326-SM-5LU4J,Heart_AA,Heart_AtrialAppendage,0.422359642
GTEX-XGQ4-0526-SM-4AT6C,Heart_AA,Heart_AtrialAppendage,0.422839045
GTEX-13JUV-0226-SM-5IJCC,Heart_AA,Heart_AtrialAppendage,0.423977808
GTEX-13FTZ-0326-SM-5J1O1,Heart_AA,Heart_AtrialAppendage,0.424656415
GTEX-ZXG5-0626-SM-5NQ85,Heart_AA,Heart_AtrialAppendage,0.425385859
GTEX-139TU-1926-SM-5J2OC,Heart_AA,Heart_AtrialAppendage,0.426839861
GTEX-1399U-0726-SM-5KM1D,Heart_AA,Heart_AtrialAppendage,0.427437717
GTEX-U8XE-0926-SM-3DB8V,Heart_AA,Heart_AtrialAppendage,0.427668053
GTEX-ZVT4-1326-SM-5NQ8E,Heart_AA,Heart_AtrialAppendage,0.427881758
GTEX-15CHC-0326-SM-5ZZVP,Heart_AA,Heart_AtrialAppendage,0.428357542
GTEX-13PL7-0726-SM-5KM1S,Heart_AA,Heart_AtrialAppendage,0.428844637
GTEX-13N1W-0926-SM-5MR36,Heart_AA,Heart_AtrialAppendage,0.429385039
GTEX-ZV7C-0526-SM-51MRB,Heart_AA,Heart_AtrialAppendage,0.431844149
GTEX-WHPG-1026-SM-3NMBA,Heart_AA,Heart_AtrialAppendage,0.432422242
GTEX-ZYFC-1026-SM-5GZX9,Heart_AA,Heart_AtrialAppendage,0.433577912
GTEX-YEC3-0426-SM-4YCEP,Heart_AA,Heart_AtrialAppendage,0.434217575
GTEX-11DYG-1026-SM-5A5JQ,Heart_AA,Heart_AtrialAppendage,0.435131988
GTEX-1399R-1726-SM-5K7YJ,Heart_AA,Heart_AtrialAppendage,0.43626495
GTEX-18A7A-1226-SM-7LTAJ,Heart_AA,Heart_AtrialAppendage,0.437096972
GTEX-1EWIQ-1126-SM-7EPIK,Heart_AA,Heart_AtrialAppendage,0.438128574
GTEX-ZUA1-0726-SM-4YCD9,Heart_AA,Heart_AtrialAppendage,0.43883558
GTEX-ZAJG-0926-SM-5Q5AB,Heart_AA,Heart_AtrialAppendage,0.438978484
GTEX-11DXY-1026-SM-5987V,Heart_AA,Heart_AtrialAppendage,0.439429355
GTEX-1AX9J-0926-SM-73KXA,Heart_AA,Heart_AtrialAppendage,0.440504968
GTEX-17EVP-0526-SM-7EPGY,Heart_AA,Heart_AtrialAppendage,0.443524317
GTEX-14BIL-0926-SM-7DHKN,Heart_AA,Heart_AtrialAppendage,0.443684285
GTEX-14C38-1326-SM-62LDK,Heart_AA,Heart_AtrialAppendage,0.444744043
GTEX-WFG8-0726-SM-3GILP,Heart_AA,Heart_AtrialAppendage,0.445322095
GTEX-UTHO-1226-SM-3GAEE,Heart_AA,Heart_AtrialAppendage,0.445390434
GTEX-17F96-0826-SM-7DHLU,Heart_AA,Heart_AtrialAppendage,0.446052995
GTEX-17HGU-1126-SM-793BP,Heart_AA,Heart_AtrialAppendage,0.448032952
GTEX-13NZB-0426-SM-5KM26,Heart_AA,Heart_AtrialAppendage,0.448384541
GTEX-13X6K-1726-SM-7IGLG,Heart_AA,Heart_AtrialAppendage,0.449676021
GTEX-13RTJ-0526-SM-62LDP,Heart_AA,Heart_AtrialAppendage,0.450566688
GTEX-12696-1226-SM-5FQSM,Heart_AA,Heart_AtrialAppendage,0.451081699
GTEX-13SLW-0826-SM-5QGP7,Heart_AA,Heart_AtrialAppendage,0.451696021
GTEX-1192W-0226-SM-5EGGT,Heart_AA,Heart_AtrialAppendage,0.452612402
GTEX-14ASI-0826-SM-5Q5EB,Heart_AA,Heart_AtrialAppendage,0.452731169
GTEX-12WSN-0226-SM-5DUXH,Heart_AA,Heart_AtrialAppendage,0.454651349
GTEX-UPK5-0226-SM-3GAEV,Heart_AA,Heart_AtrialAppendage,0.455532018
GTEX-13SLX-0926-SM-5S2NM,Heart_AA,Heart_AtrialAppendage,0.457951324
GTEX-12ZZY-1226-SM-5GCNK,Heart_AA,Heart_AtrialAppendage,0.461506817
GTEX-ZDTT-0326-SM-4WKF9,Heart_AA,Heart_AtrialAppendage,0.461894709
GTEX-117YW-0426-SM-5GZZZ,Heart_AA,Heart_AtrialAppendage,0.462297229
GTEX-WK11-0626-SM-3NMAV,Heart_AA,Heart_AtrialAppendage,0.462369755
GTEX-11DXX-0526-SM-5PNVR,Heart_AA,Heart_AtrialAppendage,0.463103591
GTEX-13D11-1526-SM-5J2NA,Heart_AA,Heart_AtrialAppendage,0.463250601
GTEX-13YAN-1426-SM-7EPG8,Heart_AA,Heart_AtrialAppendage,0.463484789
GTEX-1192X-0726-SM-5987R,Heart_AA,Heart_AtrialAppendage,0.463512015
GTEX-13O3P-1426-SM-5L3DT,Heart_AA,Heart_AtrialAppendage,0.4641621
GTEX-1B8KE-0326-SM-73KTY,Heart_AA,Heart_AtrialAppendage,0.464331624
GTEX-VJWN-1026-SM-4M1ZN,Heart_AA,Heart_AtrialAppendage,0.464756938
GTEX-13OVI-0326-SM-5K7X1,Heart_AA,Heart_AtrialAppendage,0.464797504
GTEX-14E6C-0326-SM-5Q5EE,Heart_AA,Heart_AtrialAppendage,0.465559926
GTEX-17F9Y-1226-SM-7EPGE,Heart_AA,Heart_AtrialAppendage,0.465999131
GTEX-14PJ2-1126-SM-69LOD,Heart_AA,Heart_AtrialAppendage,0.466337716
GTEX-X261-0926-SM-3NMCY,Heart_AA,Heart_AtrialAppendage,0.466345087
GTEX-15ER7-0826-SM-6PALW,Heart_AA,Heart_AtrialAppendage,0.467490602
GTEX-11ZTT-0526-SM-5EQLA,Heart_AA,Heart_AtrialAppendage,0.467859532
GTEX-17MF6-0926-SM-7LTAL,Heart_AA,Heart_AtrialAppendage,0.46823815
GTEX-13OW5-0926-SM-5L3GZ,Heart_AA,Heart_AtrialAppendage,0.468336848
GTEX-14A6H-0326-SM-5NQAN,Heart_AA,Heart_AtrialAppendage,0.469843678
GTEX-13O3Q-0326-SM-5L3FE,Heart_AA,Heart_AtrialAppendage,0.470331053
GTEX-14PN4-0826-SM-69LON,Heart_AA,Heart_AtrialAppendage,0.47033998
GTEX-ZAB5-0126-SM-5CVMT,Heart_AA,Heart_AtrialAppendage,0.472235551
GTEX-ZTPG-1326-SM-51MSQ,Heart_AA,Heart_AtrialAppendage,0.472525892
GTEX-1CB4E-0626-SM-7DHMW,Heart_AA,Heart_AtrialAppendage,0.472612646
GTEX-16NPX-0826-SM-6M489,Heart_AA,Heart_AtrialAppendage,0.473393333
GTEX-1C2JI-0626-SM-7DHM1,Heart_AA,Heart_AtrialAppendage,0.47362047
GTEX-17F9E-0726-SM-793A1,Heart_AA,Heart_AtrialAppendage,0.473805984
GTEX-12ZZX-0726-SM-5EGKA,Heart_AA,Heart_AtrialAppendage,0.473935677
GTEX-YB5K-0226-SM-5IFJE,Heart_AA,Heart_AtrialAppendage,0.47407412
GTEX-1B996-1026-SM-793CF,Heart_AA,Heart_AtrialAppendage,0.474595207
GTEX-14PK6-0726-SM-6LLIX,Heart_AA,Heart_AtrialAppendage,0.474735104
GTEX-17KNJ-0626-SM-7LT9L,Heart_AA,Heart_AtrialAppendage,0.474743834
GTEX-1A3MX-1226-SM-731B3,Heart_AA,Heart_AtrialAppendage,0.474930508
GTEX-Y3I4-0526-SM-4TT6X,Heart_AA,Heart_AtrialAppendage,0.475449339
GTEX-XQ8I-0226-SM-4BOPM,Heart_AA,Heart_AtrialAppendage,0.475964574
GTEX-X4EP-0326-SM-3P5Z6,Heart_AA,Heart_AtrialAppendage,0.47746222
GTEX-13QBU-0226-SM-5LU48,Heart_AA,Heart_AtrialAppendage,0.477682073
GTEX-13112-0526-SM-5EQ4S,Heart_AA,Heart_AtrialAppendage,0.477820225
GTEX-1AX8Z-1126-SM-731CS,Heart_AA,Heart_AtrialAppendage,0.478577507
GTEX-12WSD-1226-SM-5HL9Q,Heart_AA,Heart_AtrialAppendage,0.478743204
GTEX-1211K-0226-SM-59HJY,Heart_AA,Heart_AtrialAppendage,0.480380721
GTEX-XBEC-1226-SM-4AT65,Heart_AA,Heart_AtrialAppendage,0.480898097
GTEX-17GQL-0626-SM-731CN,Heart_AA,Heart_AtrialAppendage,0.482152615
GTEX-13O21-0326-SM-5J1N9,Heart_AA,Heart_AtrialAppendage,0.482286825
GTEX-ZYVF-1826-SM-5E44F,Heart_AA,Heart_AtrialAppendage,0.482753172
GTEX-11TT1-1426-SM-5EGIA,Heart_AA,Heart_AtrialAppendage,0.48331746
GTEX-16YQH-0726-SM-7IGM1,Heart_AA,Heart_AtrialAppendage,0.485533923
GTEX-14E7W-1126-SM-5ZZVS,Heart_AA,Heart_AtrialAppendage,0.485762023
GTEX-XPVG-0726-SM-4B658,Heart_AA,Heart_AtrialAppendage,0.485881182
GTEX-YF7O-0526-SM-5P9IO,Heart_AA,Heart_AtrialAppendage,0.486084026
GTEX-11ZVC-0526-SM-5N9G1,Heart_AA,Heart_AtrialAppendage,0.486526254
GTEX-1117F-0726-SM-5GIEN,Heart_AA,Heart_AtrialAppendage,0.486949639
