SampleID,Cancer,Sample Code,Sample Type,EXTEND Scores
TCGA.3X.AAVB.01A.31R.A41I.07,CHOL,01,tumor,0.148137684
TCGA.3X.AAVC.01A.21R.A41I.07,CHOL,01,tumor,0.475028001
TCGA.3X.AAVE.01A.11R.A41I.07,CHOL,01,tumor,0.382681795
TCGA.4G.AAZO.01A.12R.A41I.07,CHOL,01,tumor,0.335130734
TCGA.4G.AAZT.01A.11R.A41I.07,CHOL,01,tumor,0.302927211
TCGA.W5.AA2G.01A.11R.A41I.07,CHOL,01,tumor,0.329124332
TCGA.W5.AA2H.01A.31R.A41I.07,CHOL,01,tumor,0.421427366
TCGA.W5.AA2I.01A.32R.A41I.07,CHOL,01,tumor,0.490842948
TCGA.W5.AA2O.01A.11R.A41I.07,CHOL,01,tumor,0.509147818
TCGA.W5.AA2Q.01A.11R.A41I.07,CHOL,01,tumor,0.432909614
TCGA.W5.AA2R.01A.11R.A41I.07,CHOL,01,tumor,0.371493541
TCGA.W5.AA2T.01A.12R.A41I.07,CHOL,01,tumor,0.463801032
TCGA.W5.AA2U.01A.11R.A41I.07,CHOL,01,tumor,0.357881964
TCGA.W5.AA2W.01A.11R.A41I.07,CHOL,01,tumor,0.370102008
TCGA.W5.AA2X.01A.11R.A41I.07,CHOL,01,tumor,0.60151118
TCGA.W5.AA2Z.01A.11R.A41I.07,CHOL,01,tumor,0.372930566
TCGA.W5.AA30.01A.31R.A41I.07,CHOL,01,tumor,0.41685803
TCGA.W5.AA31.01A.11R.A41I.07,CHOL,01,tumor,0.226044225
TCGA.W5.AA33.01A.11R.A41I.07,CHOL,01,tumor,0.228224461
TCGA.W5.AA34.01A.11R.A41I.07,CHOL,01,tumor,0.369109224
TCGA.W5.AA36.01A.11R.A41I.07,CHOL,01,tumor,0.391550607
TCGA.W5.AA38.01A.11R.A41I.07,CHOL,01,tumor,0.368087882
TCGA.W5.AA39.01A.11R.A41I.07,CHOL,01,tumor,0.725747941
TCGA.W6.AA0S.01A.11R.A41I.07,CHOL,01,tumor,0.396876007
TCGA.WD.A7RX.01A.12R.A41I.07,CHOL,01,tumor,0.362961109
TCGA.YR.A95A.01A.12R.A41I.07,CHOL,01,tumor,0.330080449
TCGA.ZD.A8I3.01A.11R.A41I.07,CHOL,01,tumor,0.357647212
TCGA.ZH.A8Y1.01A.11R.A41I.07,CHOL,01,tumor,0.325240506
TCGA.ZH.A8Y2.01A.11R.A41I.07,CHOL,01,tumor,0.388829984
TCGA.ZH.A8Y4.01A.11R.A41I.07,CHOL,01,tumor,0.333481194
TCGA.ZH.A8Y5.01A.11R.A41I.07,CHOL,01,tumor,0.366129369
TCGA.ZH.A8Y6.01A.11R.A41I.07,CHOL,01,tumor,0.230357291
TCGA.ZH.A8Y8.01A.51R.A41I.07,CHOL,01,tumor,0.297062109
TCGA.ZU.A8S4.01A.11R.A41I.07,CHOL,01,tumor,0.497533683
TCGA.A6.2671.11A.01R.A32Z.07,CRC,11,normal,0.292741152
TCGA.A6.2675.11A.01R.1723.07,CRC,11,normal,0.273932863
TCGA.A6.2678.11A.01R.A32Z.07,CRC,11,normal,0.327512799
TCGA.A6.2679.11A.01R.A32Z.07,CRC,11,normal,0.343422803
TCGA.A6.2680.11A.01R.A32Z.07,CRC,11,normal,0.245871019
TCGA.A6.2682.11A.01R.A32Z.07,CRC,11,normal,0.370014234
TCGA.A6.2683.11A.01R.A32Z.07,CRC,11,normal,0.368862161
TCGA.A6.2684.11A.01R.A32Z.07,CRC,11,normal,0.349286417
TCGA.A6.2685.11A.01R.A32Z.07,CRC,11,normal,0.396010034
TCGA.A6.2686.11A.01R.A32Z.07,CRC,11,normal,0.323539572
TCGA.A6.5659.11A.01R.1653.07,CRC,11,normal,0.328352101
TCGA.A6.5662.11A.01R.1653.07,CRC,11,normal,0.285652314
TCGA.A6.5665.11A.01R.1653.07,CRC,11,normal,0.319890216
TCGA.A6.5667.11A.01R.1723.07,CRC,11,normal,0.37605423
TCGA.AA.3489.11A.01R.1839.07,CRC,11,normal,0.262598126
TCGA.AA.3496.11A.01R.1839.07,CRC,11,normal,0.252605707
TCGA.AA.3511.11A.01R.1839.07,CRC,11,normal,0.413354898
TCGA.AA.3514.11A.01R.A32Z.07,CRC,11,normal,0.418278561
TCGA.AA.3517.11A.01R.A32Z.07,CRC,11,normal,0.352660811
TCGA.AA.3518.11A.01R.1672.07,CRC,11,normal,0.281867257
TCGA.AA.3520.11A.01R.A32Z.07,CRC,11,normal,0.364588699
TCGA.AA.3522.11A.01R.A32Z.07,CRC,11,normal,0.382320357
TCGA.AA.3525.11A.01R.A32Z.07,CRC,11,normal,0.371920597
TCGA.AA.3527.11A.01R.A32Z.07,CRC,11,normal,0.323580318
TCGA.AA.3531.11A.01R.A32Z.07,CRC,11,normal,0.286337696
TCGA.AA.3534.11A.01R.A32Z.07,CRC,11,normal,0.363765192
TCGA.AA.3655.11A.01R.1723.07,CRC,11,normal,0.31322411
TCGA.AA.3660.11A.01R.1723.07,CRC,11,normal,0.323267016
TCGA.AA.3663.11A.01R.1723.07,CRC,11,normal,0.316637336
TCGA.AA.3712.11A.01R.1723.07,CRC,11,normal,0.337586517
TCGA.AA.3713.11A.01R.1723.07,CRC,11,normal,0.381641674
TCGA.AF.2689.11A.01R.A32Z.07,CRC,11,normal,0.308453534
TCGA.AF.2691.11A.01R.A32Z.07,CRC,11,normal,0.308428559
TCGA.AF.2692.11A.01R.A32Z.07,CRC,11,normal,0.312771376
TCGA.AF.3400.11A.01R.A32Z.07,CRC,11,normal,0.451168037
TCGA.AF.5654.11A.11R.1660.07,CRC,11,normal,0.403007544
TCGA.AG.3725.11A.01R.1736.07,CRC,11,normal,0.282260892
TCGA.AG.3731.11A.01R.1736.07,CRC,11,normal,0.273661562
TCGA.AG.3732.11A.01R.1660.07,CRC,11,normal,0.293577094
TCGA.AG.3742.11A.01R.1660.07,CRC,11,normal,0.252035308
TCGA.AH.6643.11A.01R.1830.07,CRC,11,normal,0.330702765
TCGA.AZ.6598.11A.01R.1774.07,CRC,11,normal,0.328229857
TCGA.AZ.6599.11A.01R.1774.07,CRC,11,normal,0.352449382
TCGA.AZ.6600.11A.01R.1774.07,CRC,11,normal,0.343333638
TCGA.AZ.6603.11A.02R.1839.07,CRC,11,normal,0.299908633
TCGA.AZ.6605.11A.01R.1839.07,CRC,11,normal,0.24330864
TCGA.F4.6704.11A.01R.1839.07,CRC,11,normal,0.381779713
TCGA.3L.AA1B.01A.11R.A37K.07,CRC,01,tumor,0.469826439
TCGA.4N.A93T.01A.11R.A37K.07,CRC,01,tumor,0.52905275
TCGA.4T.AA8H.01A.11R.A41B.07,CRC,01,tumor,0.54864344
TCGA.5M.AAT4.01A.11R.A41B.07,CRC,01,tumor,0.643329335
TCGA.5M.AAT5.01A.21R.A41B.07,CRC,01,tumor,0.622891638
TCGA.5M.AAT6.01A.11R.A41B.07,CRC,01,tumor,0.532801252
TCGA.5M.AATA.01A.31R.A41B.07,CRC,01,tumor,0.480131678
TCGA.5M.AATE.01A.11R.A41B.07,CRC,01,tumor,0.619972922
TCGA.A6.2675.01A.02R.1723.07,CRC,01,tumor,0.389538503
TCGA.A6.2682.01A.01R.1410.07,CRC,01,tumor,0.440976093
TCGA.A6.2684.01A.01R.1410.07,CRC,01,tumor,0.456830293
TCGA.A6.2685.01A.01R.1410.07,CRC,01,tumor,0.365870152
TCGA.A6.2686.01A.01R.A32Z.07,CRC,01,tumor,0.457451724
TCGA.A6.4105.01A.02R.1774.07,CRC,01,tumor,0.60561164
TCGA.A6.5656.01A.21R.1839.07,CRC,01,tumor,0.546287583
TCGA.A6.5657.01A.01R.A32Z.07,CRC,01,tumor,0.50526954
TCGA.A6.5659.01A.01R.1653.07,CRC,01,tumor,0.534071054
TCGA.A6.5660.01A.01R.1653.07,CRC,01,tumor,0.52939799
TCGA.A6.5661.01A.01R.1653.07,CRC,01,tumor,0.582777532
TCGA.A6.5662.01A.01R.1653.07,CRC,01,tumor,0.396400629
TCGA.A6.5664.01A.21R.1839.07,CRC,01,tumor,0.412123746
TCGA.A6.5665.01A.01R.1653.07,CRC,01,tumor,0.654597825
TCGA.A6.5666.01A.01R.1653.07,CRC,01,tumor,0.570318187
TCGA.A6.5667.01A.21R.1723.07,CRC,01,tumor,0.549919293
TCGA.A6.6137.01A.11R.1774.07,CRC,01,tumor,0.455777237
TCGA.A6.6138.01A.11R.1774.07,CRC,01,tumor,0.435033793
TCGA.A6.6140.01A.11R.1774.07,CRC,01,tumor,0.584725481
TCGA.A6.6141.01A.11R.1774.07,CRC,01,tumor,0.454486815
TCGA.A6.6142.01A.11R.1774.07,CRC,01,tumor,0.430416117
TCGA.A6.6648.01A.11R.1774.07,CRC,01,tumor,0.647534327
TCGA.A6.6649.01A.11R.1774.07,CRC,01,tumor,0.523208481
TCGA.A6.6650.01A.11R.1774.07,CRC,01,tumor,0.591717387
TCGA.A6.6651.01A.21R.1839.07,CRC,01,tumor,0.408105586
TCGA.A6.6652.01A.11R.1774.07,CRC,01,tumor,0.557074935
TCGA.A6.6653.01A.11R.1774.07,CRC,01,tumor,0.578293654
TCGA.A6.6654.01A.21R.1839.07,CRC,01,tumor,0.398703383
TCGA.A6.6780.01A.11R.1839.07,CRC,01,tumor,0.672566489
TCGA.A6.6781.01A.22R.1928.07,CRC,01,tumor,0.364594875
TCGA.A6.6782.01A.11R.1839.07,CRC,01,tumor,0.431949425
TCGA.A6.A565.01A.31R.A28H.07,CRC,01,tumor,0.404004792
TCGA.A6.A566.01A.11R.A28H.07,CRC,01,tumor,0.420024061
TCGA.A6.A567.01A.31R.A28H.07,CRC,01,tumor,0.502351116
TCGA.A6.A56B.01A.31R.A28H.07,CRC,01,tumor,0.580209004
TCGA.A6.A5ZU.01A.11R.A28H.07,CRC,01,tumor,0.284399946
TCGA.AA.3489.01A.21R.1839.07,CRC,01,tumor,0.518272493
TCGA.AA.3492.01A.01R.1410.07,CRC,01,tumor,0.584411492
TCGA.AA.3495.01A.01R.1410.07,CRC,01,tumor,0.548780481
TCGA.AA.3496.01A.21R.1839.07,CRC,01,tumor,0.551105475
TCGA.AA.3502.01A.01R.1410.07,CRC,01,tumor,0.467191629
TCGA.AA.3506.01A.01R.1410.07,CRC,01,tumor,0.459715324
TCGA.AA.3509.01A.01R.1410.07,CRC,01,tumor,0.503607273
TCGA.AA.3511.01A.21R.1839.07,CRC,01,tumor,0.449755301
TCGA.AA.3526.01A.02R.A32Z.07,CRC,01,tumor,0.508797314
TCGA.AA.3655.01A.02R.1723.07,CRC,01,tumor,0.482164257
TCGA.AA.3660.01A.01R.1723.07,CRC,01,tumor,0.48744019
TCGA.AA.3663.01A.01R.1723.07,CRC,01,tumor,0.48352105
TCGA.AA.3675.01A.02R.0905.07,CRC,01,tumor,0.518544136
TCGA.AA.3685.01A.02R.A32Z.07,CRC,01,tumor,0.526739439
TCGA.AA.3712.01A.21R.1723.07,CRC,01,tumor,0.571101726
TCGA.AA.3713.01A.21R.1723.07,CRC,01,tumor,0.587734667
TCGA.AA.A01P.01A.21R.A083.07,CRC,01,tumor,0.588048962
TCGA.AA.A01X.01A.21R.A083.07,CRC,01,tumor,0.508651721
TCGA.AA.A01Z.01A.11R.A083.07,CRC,01,tumor,0.53468115
TCGA.AA.A02K.01A.03R.A32Y.07,CRC,01,tumor,0.606961347
TCGA.AA.A02Y.01A.43R.A32Y.07,CRC,01,tumor,0.485110593
TCGA.AD.5900.01A.11R.1653.07,CRC,01,tumor,0.520045693
TCGA.AD.6548.01A.11R.1839.07,CRC,01,tumor,0.475356851
TCGA.AD.6888.01A.11R.1928.07,CRC,01,tumor,0.510487536
TCGA.AD.6889.01A.11R.1928.07,CRC,01,tumor,0.552624031
TCGA.AD.6890.01A.11R.1928.07,CRC,01,tumor,0.593059102
TCGA.AD.6895.01A.11R.1928.07,CRC,01,tumor,0.523283787
TCGA.AD.6899.01A.11R.1928.07,CRC,01,tumor,0.437021241
TCGA.AD.6901.01A.11R.1928.07,CRC,01,tumor,0.381190122
TCGA.AD.6963.01A.11R.1928.07,CRC,01,tumor,0.608538737
TCGA.AD.6964.01A.11R.1928.07,CRC,01,tumor,0.465483326
TCGA.AD.6965.01A.11R.1928.07,CRC,01,tumor,0.639156616
TCGA.AD.A5EJ.01A.11R.A28H.07,CRC,01,tumor,0.600964994
TCGA.AD.A5EK.01A.11R.A28H.07,CRC,01,tumor,0.627347888
TCGA.AF.2687.01A.02R.1736.07,CRC,01,tumor,0.478146111
TCGA.AF.2690.01A.02R.1736.07,CRC,01,tumor,0.357059007
TCGA.AF.2693.01A.02R.1736.07,CRC,01,tumor,0.474401615
TCGA.AF.3911.01A.01R.1736.07,CRC,01,tumor,0.527022779
TCGA.AF.4110.01A.02R.1736.07,CRC,01,tumor,0.412021267
TCGA.AF.5654.01A.01R.1660.07,CRC,01,tumor,0.520611606
TCGA.AF.6136.01A.11R.1830.07,CRC,01,tumor,0.59047394
TCGA.AF.6655.01A.11R.1830.07,CRC,01,tumor,0.588930255
TCGA.AF.6672.01A.11R.1830.07,CRC,01,tumor,0.42031784
TCGA.AF.A56K.01A.32R.A39D.07,CRC,01,tumor,0.516697659
TCGA.AF.A56L.01A.31R.A39D.07,CRC,01,tumor,0.595220485
TCGA.AF.A56N.01A.12R.A39D.07,CRC,01,tumor,0.538218362
TCGA.AG.3591.01A.01R.1736.07,CRC,01,tumor,0.465784456
TCGA.AG.3592.01A.02R.1736.07,CRC,01,tumor,0.557254528
TCGA.AG.3725.01A.11R.1736.07,CRC,01,tumor,0.451004543
TCGA.AG.3731.01A.11R.1736.07,CRC,01,tumor,0.550876755
TCGA.AG.3732.01A.11R.1660.07,CRC,01,tumor,0.572040248
TCGA.AG.3742.01A.11R.1660.07,CRC,01,tumor,0.474703705
TCGA.AG.3902.01A.01R.A32Z.07,CRC,01,tumor,0.472951908
TCGA.AG.4021.01A.01R.1736.07,CRC,01,tumor,0.505181202
TCGA.AG.4022.01A.01R.1736.07,CRC,01,tumor,0.416845063
TCGA.AH.6544.01A.11R.1830.07,CRC,01,tumor,0.6042361
TCGA.AH.6547.01A.11R.1830.07,CRC,01,tumor,0.332185853
TCGA.AH.6549.01A.11R.1830.07,CRC,01,tumor,0.559291357
TCGA.AH.6643.01A.11R.1830.07,CRC,01,tumor,0.564910643
TCGA.AH.6644.01A.21R.1830.07,CRC,01,tumor,0.492836793
TCGA.AH.6897.01A.11R.1928.07,CRC,01,tumor,0.63056958
TCGA.AH.6903.01A.11R.1928.07,CRC,01,tumor,0.494946208
TCGA.AM.5820.01A.01R.1653.07,CRC,01,tumor,0.433020441
TCGA.AM.5821.01A.01R.1653.07,CRC,01,tumor,0.683322569
TCGA.AU.3779.01A.01R.1723.07,CRC,01,tumor,0.419812681
TCGA.AU.6004.01A.11R.1723.07,CRC,01,tumor,0.535965998
TCGA.AY.5543.01A.01R.1653.07,CRC,01,tumor,0.511745454
TCGA.AY.6196.01A.11R.1723.07,CRC,01,tumor,0.386610628
TCGA.AY.6197.01A.11R.1723.07,CRC,01,tumor,0.587230543
TCGA.AY.6386.01A.21R.1723.07,CRC,01,tumor,0.524681497
TCGA.AY.A54L.01A.11R.A28H.07,CRC,01,tumor,0.536657175
TCGA.AY.A69D.01A.11R.A37K.07,CRC,01,tumor,0.571933425
TCGA.AY.A71X.01A.12R.A37K.07,CRC,01,tumor,0.489565764
TCGA.AY.A8YK.01A.11R.A41B.07,CRC,01,tumor,0.561812677
TCGA.AZ.4313.01A.01R.1410.07,CRC,01,tumor,0.59237767
TCGA.AZ.4315.01A.01R.1410.07,CRC,01,tumor,0.63939555
TCGA.AZ.4323.01A.21R.1839.07,CRC,01,tumor,0.481772782
TCGA.AZ.4614.01A.01R.1410.07,CRC,01,tumor,0.551277358
TCGA.AZ.4615.01A.01R.1410.07,CRC,01,tumor,0.562980118
TCGA.AZ.4616.01A.21R.1839.07,CRC,01,tumor,0.568282806
TCGA.AZ.4682.01B.01R.A32Z.07,CRC,01,tumor,0.515898854
TCGA.AZ.4684.01A.01R.1410.07,CRC,01,tumor,0.516716383
TCGA.AZ.5403.01A.01R.1653.07,CRC,01,tumor,0.41107255
TCGA.AZ.5407.01A.01R.1723.07,CRC,01,tumor,0.476740295
TCGA.AZ.6598.01A.11R.1774.07,CRC,01,tumor,0.626505152
TCGA.AZ.6599.01A.11R.1774.07,CRC,01,tumor,0.529550391
TCGA.AZ.6600.01A.11R.1774.07,CRC,01,tumor,0.498697724
TCGA.AZ.6603.01A.11R.1839.07,CRC,01,tumor,0.479351085
TCGA.AZ.6605.01A.11R.1839.07,CRC,01,tumor,0.446222589
TCGA.AZ.6606.01A.11R.1839.07,CRC,01,tumor,0.500618968
TCGA.AZ.6607.01A.11R.1839.07,CRC,01,tumor,0.332275582
TCGA.CA.5254.01A.21R.1839.07,CRC,01,tumor,0.564788053
TCGA.CA.5255.01A.11R.1839.07,CRC,01,tumor,0.471225249
TCGA.CA.5256.01A.01R.1410.07,CRC,01,tumor,0.491001036
TCGA.CA.5796.01A.01R.1653.07,CRC,01,tumor,0.389289387
TCGA.CA.5797.01A.01R.1653.07,CRC,01,tumor,0.511856701
TCGA.CA.6715.01A.21R.1839.07,CRC,01,tumor,0.530670446
TCGA.CA.6716.01A.11R.1839.07,CRC,01,tumor,0.427904019
TCGA.CA.6717.01A.11R.1839.07,CRC,01,tumor,0.509580859
TCGA.CA.6718.01A.11R.1839.07,CRC,01,tumor,0.700925254
TCGA.CA.6719.01A.11R.1839.07,CRC,01,tumor,0.515037403
TCGA.CI.6619.01B.11R.1830.07,CRC,01,tumor,0.572079024
TCGA.CI.6620.01A.11R.1830.07,CRC,01,tumor,0.636232466
TCGA.CI.6621.01A.11R.1830.07,CRC,01,tumor,0.567002371
TCGA.CI.6622.01A.11R.1830.07,CRC,01,tumor,0.492595909
TCGA.CI.6623.01B.11R.1830.07,CRC,01,tumor,0.601590823
TCGA.CI.6624.01C.11R.1830.07,CRC,01,tumor,0.40525056
TCGA.CK.4947.01B.11R.1653.07,CRC,01,tumor,0.508025172
TCGA.CK.4948.01B.11R.1653.07,CRC,01,tumor,0.54450773
TCGA.CK.4950.01A.01R.1723.07,CRC,01,tumor,0.492699014
TCGA.CK.4951.01A.01R.1410.07,CRC,01,tumor,0.500255617
TCGA.CK.4952.01A.01R.1723.07,CRC,01,tumor,0.715436238
TCGA.CK.5912.01A.11R.1653.07,CRC,01,tumor,0.553181822
TCGA.CK.5913.01A.11R.1653.07,CRC,01,tumor,0.563820197
TCGA.CK.5914.01A.11R.1653.07,CRC,01,tumor,0.656778264
TCGA.CK.5915.01A.11R.1653.07,CRC,01,tumor,0.588454615
TCGA.CK.5916.01A.11R.1653.07,CRC,01,tumor,0.505788905
TCGA.CK.6746.01A.11R.1839.07,CRC,01,tumor,0.595647928
TCGA.CK.6747.01A.11R.1839.07,CRC,01,tumor,0.569177539
TCGA.CK.6748.01A.11R.1839.07,CRC,01,tumor,0.348327883
TCGA.CK.6751.01A.11R.1839.07,CRC,01,tumor,0.55124645
TCGA.CL.4957.01A.01R.1736.07,CRC,01,tumor,0.573700153
TCGA.CL.5917.01A.11R.1660.07,CRC,01,tumor,0.479830575
TCGA.CL.5918.01A.11R.1660.07,CRC,01,tumor,0.582884749
TCGA.CM.4743.01A.01R.1723.07,CRC,01,tumor,0.496550578
TCGA.CM.4744.01A.01R.A32Z.07,CRC,01,tumor,0.592639926
TCGA.CM.4747.01A.01R.1410.07,CRC,01,tumor,0.464639011
TCGA.CM.4751.01A.02R.1839.07,CRC,01,tumor,0.495154976
TCGA.CM.5344.01A.21R.1723.07,CRC,01,tumor,0.458791383
TCGA.CM.5348.01A.21R.1723.07,CRC,01,tumor,0.402324937
TCGA.CM.5349.01A.21R.1723.07,CRC,01,tumor,0.504277569
TCGA.CM.5860.01A.01R.1653.07,CRC,01,tumor,0.466710555
TCGA.CM.5861.01A.01R.1653.07,CRC,01,tumor,0.509412991
TCGA.CM.5862.01A.01R.1653.07,CRC,01,tumor,0.570603912
TCGA.CM.5863.01A.21R.1839.07,CRC,01,tumor,0.379696887
TCGA.CM.5864.01A.01R.1653.07,CRC,01,tumor,0.475760805
TCGA.CM.5868.01A.01R.1653.07,CRC,01,tumor,0.55690221
TCGA.CM.6161.01A.11R.1653.07,CRC,01,tumor,0.413273913
TCGA.CM.6162.01A.11R.1653.07,CRC,01,tumor,0.422538812
TCGA.CM.6163.01A.11R.1653.07,CRC,01,tumor,0.509361792
TCGA.CM.6164.01A.11R.1653.07,CRC,01,tumor,0.545415207
TCGA.CM.6165.01A.11R.1653.07,CRC,01,tumor,0.437728948
TCGA.CM.6166.01A.11R.1653.07,CRC,01,tumor,0.566838282
TCGA.CM.6167.01A.11R.1653.07,CRC,01,tumor,0.374935746
TCGA.CM.6168.01A.11R.1653.07,CRC,01,tumor,0.425345095
TCGA.CM.6169.01A.11R.1653.07,CRC,01,tumor,0.410501584
TCGA.CM.6170.01A.11R.1653.07,CRC,01,tumor,0.508304642
TCGA.CM.6171.01A.11R.1653.07,CRC,01,tumor,0.553113217
TCGA.CM.6172.01A.11R.1653.07,CRC,01,tumor,0.538678163
TCGA.CM.6674.01A.11R.1839.07,CRC,01,tumor,0.556741658
TCGA.CM.6675.01A.11R.1839.07,CRC,01,tumor,0.548301833
TCGA.CM.6676.01A.11R.1839.07,CRC,01,tumor,0.474031146
TCGA.CM.6677.01A.11R.1839.07,CRC,01,tumor,0.603576101
TCGA.CM.6678.01A.11R.1839.07,CRC,01,tumor,0.439763479
TCGA.CM.6679.01A.11R.1839.07,CRC,01,tumor,0.450378984
TCGA.CM.6680.01A.11R.1839.07,CRC,01,tumor,0.522096979
TCGA.D5.5537.01A.21R.1928.07,CRC,01,tumor,0.509453745
TCGA.D5.5538.01A.01R.1653.07,CRC,01,tumor,0.416723582
TCGA.D5.5539.01A.01R.1653.07,CRC,01,tumor,0.486758819
TCGA.D5.5540.01A.01R.1653.07,CRC,01,tumor,0.697869739
TCGA.D5.5541.01A.01R.1653.07,CRC,01,tumor,0.540280881
TCGA.D5.6529.01A.11R.1774.07,CRC,01,tumor,0.458070658
TCGA.D5.6530.01A.11R.1723.07,CRC,01,tumor,0.539026361
TCGA.D5.6531.01A.11R.1723.07,CRC,01,tumor,0.516979246
TCGA.D5.6532.01A.11R.1723.07,CRC,01,tumor,0.566324385
TCGA.D5.6533.01A.11R.1723.07,CRC,01,tumor,0.664254277
TCGA.D5.6534.01A.21R.1928.07,CRC,01,tumor,0.274636238
TCGA.D5.6535.01A.11R.1723.07,CRC,01,tumor,0.576422641
TCGA.D5.6536.01A.11R.1723.07,CRC,01,tumor,0.49973158
TCGA.D5.6537.01A.11R.1723.07,CRC,01,tumor,0.563739985
TCGA.D5.6538.01A.11R.1723.07,CRC,01,tumor,0.604558456
TCGA.D5.6539.01A.11R.1723.07,CRC,01,tumor,0.512050415
TCGA.D5.6540.01A.11R.1723.07,CRC,01,tumor,0.617714809
TCGA.D5.6541.01A.11R.1723.07,CRC,01,tumor,0.340023718
TCGA.D5.6898.01A.11R.1928.07,CRC,01,tumor,0.462099179
TCGA.D5.6920.01A.11R.1928.07,CRC,01,tumor,0.547806918
TCGA.D5.6922.01A.11R.1928.07,CRC,01,tumor,0.528555919
TCGA.D5.6923.01A.11R.A32Z.07,CRC,01,tumor,0.546518265
TCGA.D5.6924.01A.11R.1928.07,CRC,01,tumor,0.513711956
TCGA.D5.6926.01A.11R.1928.07,CRC,01,tumor,0.518841135
TCGA.D5.6927.01A.21R.1928.07,CRC,01,tumor,0.544661425
TCGA.D5.6928.01A.11R.1928.07,CRC,01,tumor,0.466786763
TCGA.D5.6929.01A.31R.1928.07,CRC,01,tumor,0.516873629
TCGA.D5.6930.01A.11R.1928.07,CRC,01,tumor,0.559735396
TCGA.D5.6931.01A.11R.1928.07,CRC,01,tumor,0.542498103
TCGA.D5.6932.01A.11R.1928.07,CRC,01,tumor,0.470932255
TCGA.D5.7000.01A.11R.A32Z.07,CRC,01,tumor,0.548638354
TCGA.DC.4745.01A.01R.A32Z.07,CRC,01,tumor,0.597881443
TCGA.DC.4749.01A.01R.1736.07,CRC,01,tumor,0.648795872
TCGA.DC.5337.01A.01R.1660.07,CRC,01,tumor,0.54739185
TCGA.DC.5869.01A.01R.1660.07,CRC,01,tumor,0.606180499
TCGA.DC.6154.01A.31R.1928.07,CRC,01,tumor,0.450508512
TCGA.DC.6155.01A.11R.1660.07,CRC,01,tumor,0.562816545
TCGA.DC.6156.01A.11R.1660.07,CRC,01,tumor,0.362483317
TCGA.DC.6157.01A.11R.1660.07,CRC,01,tumor,0.49499363
TCGA.DC.6158.01A.11R.1660.07,CRC,01,tumor,0.457155024
TCGA.DC.6160.01A.11R.1660.07,CRC,01,tumor,0.659267868
TCGA.DC.6681.01A.11R.A32Z.07,CRC,01,tumor,0.476014128
TCGA.DC.6682.01A.11R.1830.07,CRC,01,tumor,0.588664937
TCGA.DC.6683.01A.11R.1830.07,CRC,01,tumor,0.474708692
TCGA.DM.A0X9.01A.11R.A155.07,CRC,01,tumor,0.600066813
TCGA.DM.A0XD.01A.12R.A155.07,CRC,01,tumor,0.564122805
TCGA.DM.A0XF.01A.11R.A155.07,CRC,01,tumor,0.671933799
TCGA.DM.A1D0.01A.11R.A155.07,CRC,01,tumor,0.582757659
TCGA.DM.A1D4.01A.21R.A155.07,CRC,01,tumor,0.713459572
TCGA.DM.A1D6.01A.21R.A155.07,CRC,01,tumor,0.638311805
TCGA.DM.A1D7.01A.11R.A155.07,CRC,01,tumor,0.574208216
TCGA.DM.A1D8.01A.11R.A155.07,CRC,01,tumor,0.631758277
TCGA.DM.A1D9.01A.11R.A155.07,CRC,01,tumor,0.580371174
TCGA.DM.A1DA.01A.11R.A155.07,CRC,01,tumor,0.788622896
TCGA.DM.A1DB.01A.11R.A155.07,CRC,01,tumor,0.690133596
TCGA.DM.A1HA.01A.11R.A155.07,CRC,01,tumor,0.604967228
TCGA.DM.A1HB.01A.21R.A180.07,CRC,01,tumor,0.54467772
TCGA.DM.A280.01A.12R.A16W.07,CRC,01,tumor,0.503754059
TCGA.DM.A282.01A.12R.A16W.07,CRC,01,tumor,0.536889822
TCGA.DM.A285.01A.11R.A16W.07,CRC,01,tumor,0.49989276
TCGA.DM.A288.01A.11R.A16W.07,CRC,01,tumor,0.561735904
TCGA.DM.A28A.01A.21R.A32Y.07,CRC,01,tumor,0.656780278
TCGA.DM.A28C.01A.11R.A32Y.07,CRC,01,tumor,0.564178005
TCGA.DM.A28E.01A.11R.A32Y.07,CRC,01,tumor,0.645627981
TCGA.DM.A28F.01A.11R.A32Y.07,CRC,01,tumor,0.558327236
TCGA.DM.A28G.01A.11R.A16W.07,CRC,01,tumor,0.490178941
TCGA.DM.A28H.01A.11R.A16W.07,CRC,01,tumor,0.708691983
TCGA.DM.A28K.01A.21R.A32Y.07,CRC,01,tumor,0.623306804
TCGA.DM.A28M.01A.12R.A16W.07,CRC,01,tumor,0.621111031
TCGA.DT.5265.01A.21R.1830.07,CRC,01,tumor,0.418313228
TCGA.DY.A0XA.01A.11R.A155.07,CRC,01,tumor,0.554978277
TCGA.DY.A1DC.01A.31R.A155.07,CRC,01,tumor,0.517147127
TCGA.DY.A1DD.01A.21R.A155.07,CRC,01,tumor,0.54698756
TCGA.DY.A1DE.01A.11R.A155.07,CRC,01,tumor,0.596246835
TCGA.DY.A1DF.01A.11R.A155.07,CRC,01,tumor,0.509506069
TCGA.DY.A1DG.01A.11R.A32Y.07,CRC,01,tumor,0.595248278
TCGA.DY.A1H8.01A.21R.A155.07,CRC,01,tumor,0.684739557
TCGA.EF.5830.01A.01R.1660.07,CRC,01,tumor,0.548290531
